0.82,84.0263,0.027514582
0.825,84.05088,0.02761925
0.83,84.07544,0.027713375
0.835,84.10005,0.027849323
0.84,84.12462,0.027922302
0.845,84.1492,0.028005837
0.85,84.17377,0.02811052
0.855,84.19836,0.028204613
0.86,84.22291,0.028341024
0.865,84.24748,0.028466844
0.87,84.27202,0.028603269
0.875,84.29659,0.028739659
0.88,84.32117,0.028844334
0.885,84.34577,0.028948987
0.89,84.37038,0.02904306
0.895,84.39495,0.029147749
0.9,84.41952,0.029273575
0.905,84.44409,0.029409577
0.91,84.46869,0.029556505
0.915,84.49327,0.029714026
0.92,84.51789,0.029839796
0.925,84.54248,0.029838784
0.93,84.56709,0.029880022
0.935,84.59167,0.029995272
0.94,84.61623,0.030142252
0.945,84.64084,0.030267642
0.95,84.66543,0.030414588
0.955,84.69004,0.030540375
0.96,84.71463,0.03069789
0.965,84.73922,0.03083427
0.97,84.76381,0.031002356
0.975,84.78838,0.031181034
0.98,84.81298,0.031264563
0.985,84.83759,0.031241999
0.99,84.86221,0.031272663
0.995,84.88684,0.031366726
1,84.91146,0.031534781
1.005,84.9361,0.03166054
1.01,84.96077,0.031796436
1.015,84.98542,0.03202787
1.02,85.01005,0.032164212
1.025,85.03465,0.032300589
1.03,85.05925,0.032384123
1.035,85.08385,0.032446122
1.04,85.10848,0.032582466
1.045,85.13312,0.032750505
1.05,85.15773,0.032886875
1.055,85.18236,0.033012653
1.06,85.20695,0.033127508
1.065,85.23158,0.033242718
1.07,85.2562,0.033357941
1.075,85.28083,0.033494291
1.08,85.30546,0.033588365
1.085,85.33007,0.033713769
1.09,85.35469,0.033818425
1.095,85.37931,0.033933651
1.1,85.40391,0.034038332
1.105,85.42857,0.034174651
1.11,85.4532,0.034331741
1.115,85.47786,0.034436354
1.12,85.50248,0.034498738
1.125,85.52707,0.034603433
1.13,85.55172,0.034686518
1.135,85.57636,0.034812295
1.14,85.60098,0.034948665
1.145,85.62559,0.035116755
1.15,85.65025,0.035242107
1.155,85.67491,0.035378433
1.16,85.69954,0.035514795
1.165,85.72423,0.035672228
1.17,85.7489,0.035787
1.175,85.77354,0.035912783
1.18,85.79822,0.036038521
1.185,85.82286,0.036164306
1.19,85.84754,0.036342485
1.195,85.87222,0.036510504
1.2,85.89686,0.036678569
1.205,85.92152,0.036835634
1.21,85.94619,0.036961388
1.215,85.97086,0.037076574
1.22,85.99558,0.037233572
1.225,86.02026,0.037369886
1.23,86.04493,0.037495644
1.235,86.06963,0.037652666
1.24,86.09428,0.037831296
1.245,86.11896,0.037978184
1.25,86.14367,0.038092918
1.255,86.16837,0.038186935
1.26,86.19306,0.038270395
1.265,86.21777,0.03837456
1.27,86.24246,0.038468591
1.275,86.26719,0.038572734
1.28,86.29186,0.038698498
1.285,86.31654,0.038813682
1.29,86.34126,0.038949547
1.295,86.36595,0.03907529
1.3,86.39063,0.039222186
1.305,86.41533,0.039368646
1.31,86.44002,0.039515532
1.315,86.46469,0.039662441
1.32,86.48938,0.039798344
1.325,86.51406,0.039945243
1.33,86.53879,0.040102242
1.335,86.56349,0.04025969
1.34,86.58821,0.040427688
1.345,86.61291,0.040563581
1.35,86.63762,0.040710451
1.355,86.66231,0.040856927
1.36,86.68701,0.04102495
1.365,86.71172,0.041108401
1.37,86.73642,0.041106882
1.375,86.7611,0.041222078
1.38,86.78581,0.041421386
1.385,86.81053,0.041515397
1.39,86.83522,0.041694007
1.395,86.85994,0.041861594
1.4,86.88463,0.042008494
1.405,86.90935,0.04214437
1.41,86.93405,0.042270119
1.415,86.95875,0.04240644
1.42,86.98344,0.042574063
1.425,87.00817,0.042720922
1.43,87.03289,0.042888513
1.435,87.05762,0.043014232
1.44,87.08235,0.043118388
1.445,87.10709,0.043244098
1.45,87.13179,0.043295858
1.455,87.15653,0.043389433
1.46,87.18127,0.043536286
1.465,87.20604,0.043693253
1.47,87.23078,0.04386125
1.475,87.25551,0.04398655
1.48,87.28027,0.044101671
1.485,87.305,0.044226973
1.49,87.32973,0.044363271
1.495,87.35447,0.044520274
1.5,87.37922,0.044645981
1.505,87.40395,0.044792426
1.51,87.42868,0.044907585
1.515,87.45343,0.045032866
1.52,87.47817,0.045158586
1.525,87.50293,0.045283857
1.53,87.52769,0.045398986
1.535,87.55244,0.045545411
1.54,87.57719,0.045713407
1.545,87.60191,0.045870438
1.55,87.62665,0.046038447
1.555,87.65137,0.046163766
1.56,87.6761,0.046289503
1.565,87.70083,0.046425382
1.57,87.72553,0.046572296
1.575,87.75027,0.046739879
1.58,87.775,0.046897333
1.585,87.79974,0.047001489
1.59,87.82451,0.047032044
1.595,87.84925,0.047041059
1.6,87.87398,0.047209086
1.605,87.89874,0.047323793
1.61,87.92351,0.047470635
1.615,87.94827,0.047659342
1.62,87.97304,0.047858611
1.625,87.99777,0.048047785
1.63,88.02252,0.048236506
1.635,88.04727,0.048383374
1.64,88.07201,0.048466391
1.645,88.09678,0.048496952
1.65,88.12154,0.048622233
1.655,88.14626,0.048769138
1.66,88.17101,0.048936718
1.665,88.19578,0.049072997
1.67,88.22052,0.049230017
1.675,88.24531,0.049355268
1.68,88.27005,0.049512726
1.685,88.29483,0.049669703
1.69,88.3196,0.049795414
1.695,88.34432,0.0498996
1.7,88.36906,0.049983058
1.705,88.39381,0.05007664
1.71,88.41859,0.050202342
1.715,88.44338,0.050327596
1.72,88.46819,0.050495116
1.725,88.49296,0.050715979
1.73,88.51774,0.050936393
1.735,88.54251,0.051072682
1.74,88.56725,0.051208565
1.745,88.59204,0.05132325
1.75,88.61681,0.051322104
1.755,88.64157,0.051405106
1.76,88.66638,0.051573071
1.765,88.69119,0.051719451
1.77,88.716,0.051886976
1.775,88.74075,0.052033865
1.78,88.76558,0.052137936
1.785,88.79037,0.05228434
1.79,88.81517,0.052388887
1.795,88.83996,0.052514148
1.8,88.86472,0.052629312
1.805,88.88952,0.052733418
1.81,88.91435,0.052858635
1.815,88.93916,0.052984319
1.82,88.96396,0.053109571
1.825,88.98875,0.053255978
1.83,89.01353,0.053413414
1.835,89.03835,0.0535175
1.84,89.06311,0.053632224
1.845,89.08793,0.053757901
1.85,89.11272,0.0539466
1.855,89.13752,0.054145861
1.86,89.16236,0.054208084
1.865,89.18715,0.054280487
1.87,89.21194,0.054426898
1.875,89.23675,0.054584308
1.88,89.26158,0.054730677
1.885,89.28637,0.054866516
1.89,89.31116,0.054960514
1.895,89.33598,0.055096322
1.9,89.36079,0.055221569
1.905,89.38559,0.05532613
1.91,89.41042,0.055472501
1.915,89.43523,0.05564004
1.92,89.46005,0.055754704
1.925,89.48486,0.055848685
1.93,89.50969,0.055973912
1.935,89.53456,0.056109669
1.94,89.55941,0.056266593
1.945,89.58423,0.056424003
1.95,89.60907,0.056570366
1.955,89.63395,0.056695541
1.96,89.65881,0.056810166
1.965,89.68369,0.056967513
1.97,89.70853,0.057103306
1.975,89.73337,0.057228525
1.98,89.75819,0.057374913
1.985,89.78302,0.057479452
1.99,89.80785,0.057604684
1.995,89.83268,0.057751062
2,89.85748,0.057908046
2.005,89.88231,0.058044307
2.01,89.90717,0.058190654
2.015,89.93202,0.058315866
2.02,89.95685,0.0584411
2.025,89.98168,0.05856679
2.03,90.00652,0.058543989
2.035,90.03137,0.058658629
2.04,90.05623,0.058836698
2.045,90.08106,0.058983537
2.05,90.10591,0.059151045
2.055,90.13074,0.059329148
2.06,90.15564,0.059464883
2.065,90.18049,0.059642965
2.07,90.20532,0.059768662
2.075,90.23022,0.059914972
2.08,90.25504,0.060019074
2.085,90.27989,0.060133717
2.09,90.30474,0.060280081
2.095,90.32959,0.060374039
2.1,90.35449,0.060478057
2.105,90.37938,0.060582086
2.11,90.40425,0.060707283
2.115,90.42909,0.060832513
2.12,90.45393,0.060958205
2.125,90.4788,0.061051683
2.13,90.50368,0.061176871
2.135,90.52858,0.061323185
2.14,90.55346,0.061448374
2.145,90.57837,0.061562958
2.15,90.60322,0.061656458
2.155,90.62811,0.061782101
2.16,90.65301,0.061928417
2.165,90.67785,0.06205365
2.17,90.70273,0.062178841
2.175,90.72757,0.062367517
2.18,90.75247,0.062524409
2.185,90.77736,0.062681312
2.19,90.80225,0.062828108
2.195,90.82712,0.062942737
2.2,90.85201,0.062993902
2.205,90.87694,0.063034452
2.21,90.90183,0.063138487
2.215,90.92667,0.06333774
2.22,90.95153,0.063547547
2.225,90.97642,0.063620329
2.23,91.00132,0.063734929
2.235,91.0262,0.063849551
2.24,91.05107,0.064017053
2.245,91.07596,0.064195109
2.25,91.10083,0.064352038
2.255,91.12574,0.064530073
2.26,91.15063,0.064686982
2.265,91.17549,0.064812671
2.27,91.20039,0.064937848
2.275,91.2253,0.065031293
2.28,91.25017,0.06505076
2.285,91.27506,0.065123077
2.29,91.29998,0.065248234
2.295,91.32488,0.065447431
2.3,91.34978,0.06572065
2.305,91.37467,0.065888136
2.31,91.39956,0.066002752
2.315,91.42443,0.065959247
2.32,91.44932,0.066095012
2.325,91.47421,0.066336521
2.33,91.49907,0.066472318
2.335,91.52398,0.066523468
2.34,91.54883,0.066616978
2.345,91.57369,0.066731627
2.35,91.59859,0.066782787
2.355,91.62348,0.06690798
2.36,91.64835,0.067044243
2.365,91.67325,0.067190575
2.37,91.69811,0.067347523
2.375,91.72301,0.06752558
2.38,91.74793,0.067682466
2.385,91.77283,0.067723054
2.39,91.79775,0.06778477
2.395,91.82265,0.067962827
2.4,91.84759,0.068161993
2.405,91.87254,0.068308276
2.41,91.89746,0.06845459
2.415,91.92237,0.068558616
2.42,91.94727,0.068609779
2.425,91.97221,0.068798372
2.43,91.99714,0.068870654
2.435,92.02206,0.06899582
2.44,92.04699,0.069142126
2.445,92.0719,0.069288453
2.45,92.09683,0.06939246
2.455,92.12174,0.069528213
2.46,92.14668,0.06965336
2.465,92.17157,0.069778559
2.47,92.19648,0.069903737
2.475,92.22141,0.07003947
2.48,92.24631,0.070154085
2.485,92.27123,0.070289829
2.49,92.29615,0.070404423
2.495,92.32109,0.070550722
2.5,92.34605,0.070739301
2.505,92.37099,0.070896176
2.51,92.39591,0.071021347
2.515,92.42085,0.071125347
2.52,92.4458,0.071271638
2.525,92.47073,0.071396799
2.53,92.49565,0.071511396
2.535,92.52056,0.071647153
2.54,92.54546,0.071761771
2.545,92.57036,0.071876389
2.55,92.59525,0.071991018
2.555,92.6202,0.07211616
2.56,92.64512,0.072220183
2.565,92.67005,0.072334771
2.57,92.69501,0.072459904
2.575,92.71993,0.072585079
2.58,92.74488,0.072689072
2.585,92.76981,0.072793086
2.59,92.79472,0.072939422
2.595,92.81965,0.073022286
2.6,92.84461,0.073073393
2.605,92.86954,0.073187983
2.61,92.89448,0.073334289
2.615,92.9194,0.073491192
2.62,92.94437,0.073616317
2.625,92.96931,0.073762624
2.63,92.99422,0.073898387
2.635,93.01917,0.074023534
2.64,93.04411,0.074138116
2.645,93.06907,0.074252678
2.65,93.09404,0.074398956
2.655,93.11898,0.074492388
2.66,93.14389,0.074607001
2.665,93.16883,0.07465813
2.67,93.1938,0.074772683
2.675,93.21878,0.074897308
2.68,93.24374,0.075001295
2.685,93.2687,0.075115859
2.69,93.29367,0.075219837
2.695,93.31863,0.075366127
2.7,93.3436,0.075501833
2.705,93.36856,0.075616397
2.71,93.39352,0.075667508
2.715,93.41849,0.075760911
2.72,93.44348,0.075886021
2.725,93.46846,0.076031797
2.73,93.4934,0.076167534
2.735,93.51839,0.076292646
2.74,93.54336,0.07638605
2.745,93.56835,0.07649001
2.75,93.59332,0.076572839
2.755,93.6183,0.076666233
2.76,93.6433,0.07678076
2.765,93.66831,0.076894778
2.77,93.69326,0.077009355
2.775,93.71825,0.077123892
2.78,93.74321,0.077206731
2.785,93.7682,0.077321269
2.79,93.79318,0.077446393
2.795,93.81816,0.077645549
2.8,93.84316,0.077770653
2.805,93.8681,0.077853013
2.81,93.89307,0.077956995
2.815,93.91805,0.07808212
2.82,93.94302,0.07819668
2.825,93.96801,0.078321795
2.83,93.99298,0.078425778
2.835,94.01797,0.078540318
2.84,94.04299,0.078654326
2.845,94.06797,0.07881118
2.85,94.09298,0.078978582
2.855,94.11799,0.078976764
2.86,94.143,0.078953794
2.865,94.16798,0.079089497
2.87,94.19298,0.079245829
2.875,94.21798,0.079402665
2.88,94.24298,0.079517197
2.885,94.26797,0.079663467
2.89,94.293,0.079735664
2.895,94.31802,0.079860247
2.9,94.34304,0.079974759
2.905,94.36801,0.080089322
2.91,94.39299,0.080203874
2.915,94.41801,0.080318387
2.92,94.44304,0.080400655
2.925,94.46802,0.080504631
2.93,94.49307,0.080597962
2.935,94.51811,0.080733609
2.94,94.54316,0.08082694
2.945,94.5682,0.080909197
2.95,94.59325,0.080991952
2.955,94.61832,0.081074687
2.96,94.64336,0.081156943
2.965,94.66841,0.081260851
2.97,94.69342,0.081396529
2.975,94.71841,0.081489921
2.98,94.74343,0.081572706
2.985,94.76843,0.081676154
2.99,94.79344,0.08179068
2.995,94.81847,0.081884032
3,94.84348,0.081998558
3.005,94.86847,0.082112592
3.01,94.89352,0.082195349
3.015,94.91854,0.082278135
3.02,94.94358,0.082371478
3.025,94.9686,0.082496059
3.03,94.99363,0.08263172
3.035,95.01868,0.082756784
3.04,95.04374,0.082892415
3.045,95.06878,0.083048707
3.05,95.09381,0.083194945
3.055,95.11884,0.08332003
3.06,95.14389,0.083349389
3.065,95.16895,0.083400407
3.07,95.19399,0.083525482
3.075,95.21901,0.083724615
3.08,95.24401,0.083849215
3.085,95.26902,0.083984897
3.09,95.29406,0.084078243
3.095,95.31909,0.084161021
3.1,95.34411,0.084169255
3.105,95.36916,0.084400091
3.11,95.39421,0.084546312
3.115,95.41926,0.084702593
3.12,95.44433,0.084774756
3.125,95.46938,0.084868093
3.13,95.49439,0.084940315
3.135,95.51947,0.085054258
3.14,95.54451,0.085158182
3.145,95.56956,0.08528325
3.15,95.5946,0.085386655
3.155,95.61964,0.085469425
3.16,95.6447,0.08557333
3.165,95.66975,0.085687302
3.17,95.69481,0.08578063
3.175,95.71989,0.085810475
3.18,95.74495,0.085871551
3.185,95.77002,0.086017756
3.19,95.79507,0.08616398
3.195,95.82014,0.086277931
3.2,95.84517,0.086455907
3.205,95.87023,0.086591545
3.21,95.89535,0.086536211
3.215,95.92042,0.086608376
3.22,95.94549,0.086722849
3.225,95.97053,0.086932025
3.23,95.99559,0.087078241
3.235,96.02069,0.087108068
3.24,96.04575,0.087179719
3.245,96.0708,0.087315367
3.25,96.09586,0.087567357
3.255,96.12095,0.087670711
3.26,96.14602,0.087795764
3.265,96.17112,0.087835643
3.27,96.19623,0.087886615
3.275,96.22131,0.08800108
3.28,96.24641,0.088146733
3.285,96.27152,0.088250593
3.29,96.29659,0.088364542
3.295,96.32165,0.088479028
3.3,96.34673,0.088561762
3.305,96.37179,0.08863341
3.31,96.39689,0.088747857
3.315,96.42199,0.088862305
3.32,96.44704,0.088965695
3.325,96.47211,0.089048439
3.33,96.49721,0.089141203
3.335,96.52228,0.089255679
3.34,96.54735,0.089370156
3.345,96.57241,0.089441803
3.35,96.59748,0.089535125
3.355,96.62256,0.089670748
3.36,96.64762,0.089827015
3.365,96.67269,0.089899182
3.37,96.69773,0.089917958
3.375,96.7228,0.089947814
3.38,96.74793,0.090093967
3.385,96.77305,0.090313643
3.39,96.79815,0.090459825
3.395,96.82325,0.090626632
3.4,96.84838,0.090762208
3.405,96.87349,0.090886693
3.41,96.89862,0.09102227
3.415,96.92372,0.091009786
3.42,96.94883,0.091039071
3.425,96.97399,0.091079418
3.43,96.9991,0.091161592
3.435,97.0242,0.091350087
3.44,97.0493,0.091485159
3.445,97.07437,0.09158906
3.45,97.09952,0.091702928
3.455,97.12465,0.09181735
3.46,97.14979,0.091888915
3.465,97.1749,0.091971622
3.47,97.2,0.092106693
3.475,97.22515,0.092221096
3.48,97.25027,0.092356148
3.485,97.27543,0.092502276
3.49,97.30054,0.092690227
3.495,97.32567,0.092825806
3.5,97.35079,0.092781568
3.505,97.37588,0.092789711
3.51,97.40095,0.092957081
3.515,97.42605,0.093123885
3.52,97.45116,0.093270061
3.525,97.47627,0.093362809
3.53,97.50141,0.093561848
3.535,97.52656,0.093665135
3.54,97.55169,0.093747825
3.545,97.57682,0.093882865
3.55,97.60195,0.094007868
3.555,97.62709,0.09413232
3.56,97.65222,0.094246744
3.565,97.67733,0.094318334
3.57,97.70244,0.094401042
3.575,97.72752,0.094483237
3.58,97.75263,0.094576524
3.585,97.77773,0.094669278
3.59,97.80285,0.094773134
3.595,97.82799,0.094887007
3.6,97.85312,0.09501201
3.605,97.87828,0.095125864
3.61,97.90341,0.09522971
3.615,97.92853,0.095322444
3.62,97.95365,0.095447457
3.625,97.97875,0.095571945
3.63,98.00389,0.095675782
3.635,98.02901,0.095757937
3.64,98.05415,0.095882932
3.645,98.07928,0.09600739
3.65,98.1044,0.096132404
3.655,98.12952,0.096225136
3.66,98.15463,0.096318423
3.665,98.17979,0.096400539
3.67,98.2049,0.096504405
3.675,98.23001,0.096523097
3.68,98.25516,0.096669239
3.685,98.2803,0.096825422
3.69,98.30542,0.096971593
3.695,98.33057,0.097117188
3.7,98.35573,0.097263323
3.705,98.38085,0.097419524
3.71,98.406,0.097533932
3.715,98.43112,0.09763724
3.72,98.45626,0.097740529
3.725,98.48141,0.09783378
3.73,98.50658,0.09786299
3.735,98.53173,0.097945663
3.74,98.55685,0.098080705
3.745,98.58199,0.09821628
3.75,98.60714,0.098372452
3.755,98.63225,0.098497476
3.76,98.65738,0.098516143
3.765,98.68252,0.098524774
3.77,98.70768,0.098638621
3.775,98.73284,0.098837097
3.78,98.75801,0.099036117
3.785,98.78316,0.09917113
3.79,98.80828,0.099317303
3.795,98.83346,0.099420552
3.8,98.85861,0.099492091
3.805,98.88373,0.099638264
3.81,98.90888,0.099783855
3.815,98.93404,0.099898255
3.82,98.9592,0.099990942
3.825,98.98436,0.099967818
3.83,99.00948,0.099986489
3.835,99.03462,0.100227853
3.84,99.05979,0.100489792
3.845,99.08495,0.100624793
3.85,99.1101,0.100696887
3.855,99.13521,0.100747303
3.86,99.16033,0.100808846
3.865,99.18551,0.100933249
3.87,99.21067,0.101068249
3.875,99.23584,0.101224956
3.88,99.26098,0.101338816
3.885,99.28612,0.101442656
3.89,99.31126,0.101545937
3.895,99.33643,0.101692065
3.9,99.36161,0.101805888
3.905,99.38677,0.101940886
3.91,99.41198,0.102044662
3.915,99.43715,0.102158493
3.92,99.46235,0.102261717
3.925,99.48754,0.102365512
3.93,99.51269,0.102500518
3.935,99.53784,0.102614928
3.94,99.563,0.102718188
3.945,99.58814,0.102821466
3.95,99.61331,0.102967595
3.955,99.63847,0.103102591
3.96,99.66363,0.103206413
3.965,99.68881,0.103341391
3.97,99.71399,0.10345521
3.975,99.73916,0.103580181
3.98,99.76437,0.103683393
3.985,99.78954,0.103797221
3.99,99.81473,0.103911594
3.995,99.8399,0.104067738
4,99.86507,0.104181565
4.005,99.89023,0.104338282
4.01,99.91542,0.104515566
4.015,99.94058,0.104650559
4.02,99.96574,0.104669747
4.025,99.9909,0.104836478
4.03,100.01612,0.105003721
4.035,100.0413,0.105170433
4.04,100.06649,0.105368874
4.045,100.09165,0.105536172
4.05,100.11683,0.105575932
4.055,100.14204,0.105626244
4.06,100.16721,0.105698319
4.065,100.1924,0.105843862
4.07,100.21754,0.106010608
4.075,100.24274,0.106273085
4.08,100.26795,0.10640803
4.085,100.29315,0.106521825
4.09,100.31833,0.106657367
4.095,100.34353,0.106781741
4.1,100.36872,0.106895544
4.105,100.39389,0.107031096
4.11,100.41911,0.10717661
4.115,100.44428,0.107216374
4.12,100.46951,0.107277243
4.125,100.49472,0.107275226
4.13,100.51993,0.107431327
4.135,100.54511,0.107629773
4.14,100.57031,0.107860513
4.145,100.59553,0.108027184
4.15,100.62075,0.108035162
4.155,100.64595,0.108265903
4.16,100.67122,0.108347892
4.165,100.69646,0.10840875
4.17,100.72165,0.108638923
4.175,100.74686,0.108785019
4.18,100.77209,0.1089411
4.185,100.79728,0.109086637
4.19,100.82248,0.109242744
4.195,100.8477,0.109357092
4.2,100.87289,0.10947089
4.205,100.89811,0.10957408
4.21,100.92332,0.109730756
4.215,100.94853,0.109865694
4.22,100.97373,0.11000064
4.225,100.99894,0.110114418
4.23,101.02416,0.110239346
4.235,101.0494,0.110405995
4.24,101.07464,0.110551484
4.245,101.09989,0.110718124
4.25,101.12515,0.110874756
4.255,101.15038,0.111009674
4.26,101.17564,0.111155144
4.265,101.20089,0.111290044
4.27,101.2261,0.111414399
4.275,101.25135,0.11154988
4.28,101.27658,0.111684797
4.285,101.30183,0.111787956
4.29,101.32707,0.111922863
4.295,101.35233,0.112026012
4.3,101.37759,0.112203804
4.305,101.40285,0.112433911
4.31,101.42807,0.112632313
4.315,101.45328,0.112735505
4.32,101.47854,0.112860399
4.325,101.50378,0.112878926
4.33,101.529,0.113013848
4.335,101.55425,0.113212222
4.34,101.57949,0.113400025
4.345,101.60477,0.113567221
4.35,101.63004,0.113744417
4.355,101.65527,0.113911069
4.36,101.68054,0.114109424
4.365,101.70578,0.114265487
4.37,101.731,0.114411575
4.375,101.75625,0.114546468
4.38,101.78148,0.11458616
4.385,101.80669,0.114583548
4.39,101.83195,0.114760751
4.395,101.85723,0.114991427
4.4,101.88248,0.115158058
4.405,101.90773,0.115377589
4.41,101.933,0.115575942
4.415,101.95826,0.115816623
4.42,101.98353,0.115878029
4.425,102.00879,0.116002331
4.43,102.03406,0.116168943
4.435,102.05933,0.116377875
4.44,102.08462,0.11654447
4.445,102.10989,0.116615861
4.45,102.13516,0.116750732
4.455,102.16041,0.116970855
4.46,102.18563,0.117084609
4.465,102.21095,0.117208856
4.47,102.23622,0.117375466
4.475,102.26148,0.117531504
4.48,102.28673,0.117698131
4.485,102.31198,0.117939414
4.49,102.33726,0.118106015
4.495,102.36251,0.118293801
4.5,102.38775,0.118439274
4.505,102.41302,0.118616462
4.51,102.43831,0.118783053
4.515,102.46356,0.118918536
4.52,102.48883,0.119063983
4.525,102.51407,0.119230615
4.53,102.53935,0.119397213
4.535,102.56464,0.119574382
4.54,102.58995,0.119719793
4.545,102.61522,0.119854658
4.55,102.64049,0.120021263
4.555,102.66574,0.120177907
4.56,102.69104,0.120365646
4.565,102.71627,0.120542865
4.57,102.74154,0.120709468
4.575,102.76683,0.120907795
4.58,102.79209,0.121095567
4.585,102.81733,0.121283961
4.59,102.8426,0.121450563
4.595,102.86789,0.121627729
4.6,102.89316,0.121826071
4.605,102.91846,0.122003228
4.61,102.94374,0.122212141
4.615,102.969,0.122378751
4.62,102.99428,0.122566503
4.625,103.01957,0.122723114
4.63,103.04481,0.122857998
4.635,103.07006,0.123024615
4.64,103.09531,0.123222972
4.645,103.12059,0.123421303
4.65,103.14583,0.123587926
4.655,103.17106,0.123691686
4.66,103.19632,0.123847712
4.665,103.22158,0.124035479
4.67,103.24685,0.124233817
